;metro_distances;districts;prices;prices_per_meter;meters;materials;heights;floors
9521;18;Красногвардейский;9771140;152674;64,0000262;Монолитный;21;19
9522;18;Красногвардейский;9715410;150627;64,49979087;Монолитный;21;19
9523;18;Красногвардейский;9155670;155444;58,90011837;Монолитный;21;19
9524;18;Приморский;11100000;173736;63,89004006;Монолитный;21;19
9525;18;Приморский;13990000;213262;65,60006002;Монолитный;21;19
9526;12;Ленинградская область;10990000;173618;63,29988826;Монолитный;21;20
9527;18;Красногвардейский;9786560;152915;64;Монолитный;21;20
9528;18;Красногвардейский;9169860;155685;58,90008671;Монолитный;21;20
9529;18;Красногвардейский;9730950;150867;64,50018891;Монолитный;21;20
9530;12;Красногвардейский;8000000;138408;57,80012716;Монолитный;21;20
9531;18;Красногвардейский;7700000;132759;57,99983429;Монолитный;21;20
9532;15;Выборгский;8279499;147848;56,0000744;Монолитный;21;20
9533;15;Красносельский;18000000;234681;76,69986066;Монолитный;21;20
9534;21;Красносельский;12500000;241313;51,79994447;Монолитный;21;21
9535;18;Красногвардейский;9336770;152313;61,29988904;Монолитный;21;21
9536;18;Красногвардейский;9832610;153156;64,19996605;Монолитный;21;21
9537;18;Красногвардейский;9199640;155926;59,00003848;Монолитный;21;21
9538;9;Ленинградская область;12000000;207972;57,70007501;Монолитный;21;21
9539;18;Ленинградская область;7390000;126976;58,1999748;Монолитный;22;1
9540;75;Красносельский;9300000;183432;50,69998692;Монолитный;22;1
9541;7;Красногвардейский;10700000;205769;52,00005832;Монолитный;22;1
9542;45;Красносельский;12400000;211604;58,60002646;Монолитный;22;2
9543;27;Приморский;7298548;124400;58,67;Монолитный;22;2
9544;27;Приморский;7567252;124400;60,83;Монолитный;22;2
9545;2;Ленинградская область;8999000;140609;64,00017069;Монолитный;22;2
9546;20;Невский;9750000;157258;62,00002544;Монолитный;22;2
9547;17;Невский;9900000;159164;62,19999497;Монолитный;22;2
9548;10;Ленинградская область;9900000;179348;55,19994647;Монолитный;22;2
9549;9;Приморский;13900000;295745;46,99994928;Монолитный;22;3
9550;27;Приморский;7285000;125000;58,28;Монолитный;22;3
9551;9;Ленинградская область;8821420;151000;58,42;Монолитный;22;3
9552;60;Красносельский;11000000;208927;52,64996865;Монолитный;22;3
9553;9;Ленинградская область;9150000;138427;66,09982157;Монолитный;22;3
9554;12;Приморский;16100000;167360;96,1998088;Монолитный;22;3
9555;9;Ленинградская область;8677200;140000;61,98;Монолитный;22;3
9556;9;Ленинградская область;6500000;132653;49,00002262;Монолитный;22;3
9557;20;Калининский;11800000;203448;58,00007864;Монолитный;22;4
9558;27;Приморский;7285000;125000;58,28;Монолитный;22;4
9559;36;Ленинградская область;11699000;198625;58,89993707;Монолитный;22;4
9560;18;Ленинградская область;10650000;180815;58,89998064;Монолитный;22;4
9561;20;Невский;11500000;185185;62,1000621;Монолитный;22;4
9562;15;Московский;12150000;178152;68,2001886;Монолитный;22;4
9563;9;Ленинградская область;11650000;197793;58,89996107;Монолитный;22;4
9564;18;Приморский;15250000;217857;70,0000459;Монолитный;22;5
9565;9;Ленинградская область;8646160;148000;58,42;Монолитный;22;5
9566;20;Ленинградская область;7700000;148936;51,70005909;Монолитный;22;5
9567;14;Калининский;15000000;232558;64,5000387;Монолитный;22;5
9568;15;Невский;9400000;149206;63,00014745;Монолитный;22;5
9569;18;Приморский;9800000;160946;60,88998795;Монолитный;22;5
9570;9;Приморский;19000000;277372;68,50006489;Монолитный;22;6
9571;19;Московский;11750000;201544;58,29992458;Монолитный;22;6
9572;33;Красносельский;10400000;155689;66,79983814;Монолитный;22;6
9573;15;Невский;10450000;167200;62,5;Монолитный;22;6
9574;5;Кировский;12699999;203526;62,39988503;Монолитный;22;6
9575;12;Московский;14949000;214476;69,70010631;Монолитный;22;7
9576;12;Ленинградская область;7980000;164536;48,50002431;Монолитный;22;7
9577;21;Красногвардейский;7800000;146893;53,09987542;Монолитный;22;7
9578;7;Московский;14900000;213773;69,70010245;Монолитный;22;7
9579;15;Красносельский;15000000;227273;65,9999208;Монолитный;22;7
9580;60;Невский;7700000;121317;63,47008251;Монолитный;22;8
9581;12;Ленинградская область;6500000;124426;52,23988555;Монолитный;22;8
9582;15;Приморский;10400000;221277;46,99991413;Монолитный;22;8
9583;12;Приморский;14300000;162685;87,89992931;Монолитный;22;8
9584;81;Курортный;13700000;210769;65,00007117;Монолитный;22;8
9585;45;Красносельский;12000000;160000;75;Монолитный;22;8
9586;20;Ленинградская область;6649000;143980;46,180025;Монолитный;22;9
9587;120;Красносельский;10250000;174024;58,89992185;Монолитный;22;9
9588;14;Ленинградская область;12900000;158282;81,5001074;Монолитный;22;9
9589;27;Приморский;7947118;128200;61,99;Монолитный;22;10
9590;7;Ленинградская область;8600000;143095;60,09993361;Монолитный;22;10
9591;16;Московский;14300000;295455;48,39992554;Монолитный;22;10
9592;17;Ленинградская область;8390000;146935;57,10007827;Монолитный;22;11
9593;27;Приморский;5407400;142300;38;Монолитный;22;11
9594;12;Красногвардейский;8799000;127707;68,89990369;Монолитный;22;11
9595;5;Московский;23700000;284514;83,29994306;Монолитный;22;12
9596;18;Ленинградская область;8549000;164088;52,10009263;Монолитный;22;12
9597;21;Красносельский;10299000;190722;54,00006292;Монолитный;22;12
9598;45;Красносельский;10500000;160796;65,30013184;Монолитный;22;12
9599;48;Приморский;8300000;162745;51,00003072;Монолитный;22;12
9600;18;Ленинградская область;8000000;131148;60,9997865;Монолитный;22;12
9601;9;Выборгский;10440000;160098;65,21005884;Монолитный;22;12
9602;9;Ленинградская область;8890360;148000;60,07;Монолитный;22;13
9603;27;Приморский;5431591;142300;38,17;Монолитный;22;13
9604;30;Красносельский;13750000;215856;63,69987399;Монолитный;22;13
9605;21;Красносельский;8600000;186957;45,99988233;Монолитный;22;13
9606;15;Красносельский;13650000;214286;63,69991507;Монолитный;22;13
9607;9;Московский;14240000;204304;69,70005482;Монолитный;22;14
9608;12;Красногвардейский;13000000;234657;55,40000938;Монолитный;22;14
9609;20;Невский;9980000;155694;64,10009377;Монолитный;22;14
9610;27;Приморский;8006427;128700;62,21;Монолитный;22;15
9611;20;Невский;11900000;205527;57,89993529;Монолитный;22;15
9612;15;Кировский;14349000;227762;62,99997366;Монолитный;22;15
